train-logloss,val-logloss,search_id,boost_round
0.2321,0.242358,0,275
0.232063,0.242351,0,276
0.232046,0.242347,0,277
0.232038,0.242345,0,278
0.231991,0.242331,0,279
0.231963,0.242333,0,280
0.231936,0.242331,0,281
0.231918,0.242331,0,282
0.231891,0.24233,0,283
0.231858,0.242327,0,284
0.231835,0.242326,0,285
0.231799,0.242318,0,286
0.231766,0.242315,0,287
0.231739,0.242318,0,288
0.231704,0.242315,0,289
0.231675,0.24231,0,290
0.231646,0.242307,0,291
0.23163,0.242307,0,292
0.231601,0.242301,0,293
0.231578,0.242298,0,294
0.231565,0.242295,0,295
0.231543,0.242294,0,296
0.231526,0.242294,0,297
0.231489,0.242291,0,298
0.231465,0.242291,0,299
