train-logloss,val-logloss,search_id,boost_round
0.241663,0.24342,0,250
0.241656,0.243418,0,251
0.241649,0.243416,0,252
0.241641,0.243414,0,253
0.241634,0.24341,0,254
0.241628,0.24341,0,255
0.241622,0.243408,0,256
0.241616,0.243406,0,257
0.241607,0.243404,0,258
0.241597,0.2434,0,259
0.24159,0.243396,0,260
0.241583,0.243392,0,261
0.241573,0.243385,0,262
0.241564,0.243379,0,263
0.241553,0.243374,0,264
0.241546,0.243373,0,265
0.241538,0.243369,0,266
0.241531,0.243367,0,267
0.241525,0.243364,0,268
0.24152,0.243362,0,269
0.241513,0.24336,0,270
0.241505,0.243358,0,271
0.241501,0.243357,0,272
0.241497,0.243356,0,273
0.24149,0.243352,0,274
0.241483,0.243351,0,275
0.241473,0.243346,0,276
0.241462,0.243341,0,277
0.241456,0.243339,0,278
0.241451,0.243338,0,279
0.241442,0.243334,0,280
0.241432,0.24333,0,281
0.241428,0.24333,0,282
0.241421,0.243328,0,283
0.241411,0.243323,0,284
0.2414,0.243317,0,285
0.241391,0.24331,0,286
0.241386,0.243309,0,287
0.241377,0.243305,0,288
0.241369,0.243303,0,289
0.241364,0.243303,0,290
0.241358,0.243301,0,291
0.241349,0.243297,0,292
0.241342,0.243296,0,293
0.241334,0.243293,0,294
0.241329,0.24329,0,295
0.24132,0.243286,0,296
0.241314,0.243283,0,297
0.241309,0.243281,0,298
0.241301,0.243279,0,299
0.241291,0.243272,0,300
0.241285,0.243272,0,301
0.241277,0.243269,0,302
0.241269,0.243267,0,303
0.24126,0.243264,0,304
0.241254,0.243263,0,305
0.24125,0.243263,0,306
0.241246,0.243263,0,307
0.241241,0.243261,0,308
0.241235,0.24326,0,309
0.241226,0.243256,0,310
0.241219,0.243254,0,311
0.24121,0.243252,0,312
0.241202,0.243251,0,313
0.241194,0.243249,0,314
0.241186,0.243249,0,315
0.241178,0.243247,0,316
0.241171,0.243244,0,317
0.241163,0.243241,0,318
0.241154,0.243239,0,319
0.241144,0.243233,0,320
0.241138,0.243231,0,321
0.241131,0.243232,0,322
0.241124,0.243229,0,323
0.241115,0.243226,0,324
0.241106,0.24322,0,325
0.241099,0.243217,0,326
0.241089,0.243212,0,327
0.241083,0.243212,0,328
0.241079,0.24321,0,329
0.241073,0.243208,0,330
0.241065,0.243205,0,331
0.241059,0.243204,0,332
0.241052,0.243201,0,333
0.241046,0.243199,0,334
0.241038,0.243197,0,335
0.241028,0.243194,0,336
0.241017,0.24319,0,337
0.241012,0.243191,0,338
0.241006,0.243189,0,339
0.241,0.243188,0,340
0.240994,0.243189,0,341
0.240988,0.243189,0,342
0.240981,0.243187,0,343
0.240977,0.243186,0,344
0.240972,0.243185,0,345
0.240964,0.243182,0,346
0.240958,0.243178,0,347
0.240952,0.243176,0,348
0.240946,0.243175,0,349
0.240941,0.243174,0,350
0.240935,0.243172,0,351
0.240929,0.243172,0,352
0.240924,0.243171,0,353
0.240917,0.24317,0,354
0.240912,0.24317,0,355
0.240904,0.243167,0,356
0.240896,0.243163,0,357
0.240889,0.243161,0,358
0.240885,0.243163,0,359
0.240877,0.243161,0,360
0.24087,0.243157,0,361
0.240863,0.243156,0,362
0.240859,0.243156,0,363
0.24085,0.243151,0,364
0.240843,0.243149,0,365
0.240835,0.243146,0,366
0.240828,0.243143,0,367
0.240822,0.243142,0,368
0.240813,0.243138,0,369
0.240809,0.243139,0,370
0.240804,0.243139,0,371
0.240799,0.243139,0,372
0.240788,0.243132,0,373
0.240781,0.243131,0,374
0.240774,0.24313,0,375
0.240768,0.243131,0,376
0.240765,0.24313,0,377
0.240756,0.243125,0,378
0.240749,0.243122,0,379
0.240741,0.243121,0,380
0.240736,0.243119,0,381
0.240729,0.243119,0,382
0.240721,0.243118,0,383
0.240716,0.243117,0,384
0.240709,0.243116,0,385
0.240702,0.243114,0,386
0.240692,0.243109,0,387
0.240687,0.243107,0,388
0.240681,0.243106,0,389
0.240676,0.243105,0,390
0.240669,0.243101,0,391
0.240662,0.243101,0,392
0.240656,0.2431,0,393
0.24065,0.243098,0,394
0.240643,0.243097,0,395
0.240636,0.243097,0,396
0.24063,0.243097,0,397
0.240626,0.243097,0,398
0.240615,0.243089,0,399
0.240608,0.243089,0,400
0.240603,0.243088,0,401
0.240598,0.243087,0,402
0.240592,0.243086,0,403
0.240584,0.243083,0,404
0.24058,0.243084,0,405
0.240573,0.243082,0,406
0.240568,0.243081,0,407
0.24056,0.24308,0,408
0.240554,0.24308,0,409
0.240549,0.24308,0,410
0.240544,0.243078,0,411
0.240538,0.243077,0,412
0.240534,0.243076,0,413
0.240526,0.243074,0,414
0.240524,0.243073,0,415
0.240514,0.243069,0,416
0.240506,0.243066,0,417
0.240498,0.243063,0,418
0.240492,0.243062,0,419
0.240483,0.243057,0,420
0.240476,0.243055,0,421
0.240469,0.243054,0,422
0.240463,0.243052,0,423
0.24046,0.243051,0,424
0.240456,0.243051,0,425
0.240452,0.243049,0,426
0.240442,0.243044,0,427
0.240436,0.243042,0,428
0.240426,0.243038,0,429
0.240418,0.243035,0,430
0.240411,0.243034,0,431
0.240405,0.243034,0,432
0.2404,0.243034,0,433
0.240394,0.243032,0,434
0.240388,0.24303,0,435
0.24038,0.243026,0,436
0.240373,0.243026,0,437
0.240367,0.243026,0,438
0.240361,0.243025,0,439
0.240357,0.243026,0,440
0.240348,0.243024,0,441
0.240343,0.243023,0,442
0.240337,0.243022,0,443
0.24033,0.243019,0,444
0.240326,0.243017,0,445
0.240322,0.243016,0,446
0.240315,0.243012,0,447
0.240309,0.243013,0,448
0.240302,0.243012,0,449
0.240295,0.243012,0,450
0.24029,0.24301,0,451
0.240286,0.24301,0,452
0.240277,0.243007,0,453
0.24027,0.243007,0,454
0.240266,0.243007,0,455
0.240262,0.243006,0,456
0.240257,0.243005,0,457
0.240251,0.243003,0,458
0.240247,0.243003,0,459
0.240241,0.243003,0,460
0.240236,0.243002,0,461
0.240231,0.243,0,462
0.240224,0.242998,0,463
0.240219,0.242997,0,464
0.240214,0.242996,0,465
0.240206,0.242992,0,466
0.240199,0.24299,0,467
0.240192,0.242987,0,468
0.240187,0.242987,0,469
0.24018,0.242986,0,470
0.240172,0.242984,0,471
0.240167,0.242983,0,472
0.240161,0.242982,0,473
0.240155,0.24298,0,474
0.240148,0.242979,0,475
0.240141,0.242976,0,476
0.240137,0.242976,0,477
0.240129,0.242971,0,478
0.240124,0.24297,0,479
0.240118,0.242969,0,480
0.240111,0.242968,0,481
0.240106,0.242966,0,482
0.240099,0.242964,0,483
0.240095,0.242962,0,484
0.240091,0.242963,0,485
0.240084,0.242962,0,486
0.240078,0.24296,0,487
0.240071,0.242957,0,488
0.240064,0.242953,0,489
0.240057,0.242952,0,490
0.24005,0.242949,0,491
0.240044,0.242949,0,492
0.240038,0.242948,0,493
0.240031,0.242946,0,494
0.240026,0.242947,0,495
0.240019,0.242946,0,496
0.240013,0.242944,0,497
0.240004,0.242939,0,498
0.239997,0.242937,0,499
0.239992,0.242935,0,500
0.239985,0.242933,0,501
0.239979,0.242931,0,502
0.239971,0.242927,0,503
0.239966,0.242925,0,504
0.239959,0.242923,0,505
0.239951,0.242921,0,506
0.239944,0.242919,0,507
0.239941,0.242919,0,508
0.239935,0.242919,0,509
0.239928,0.242919,0,510
0.239923,0.242917,0,511
0.239917,0.242917,0,512
0.239913,0.242917,0,513
0.239907,0.242915,0,514
0.239896,0.24291,0,515
0.239889,0.242909,0,516
0.239883,0.242909,0,517
0.239877,0.242908,0,518
0.239869,0.242904,0,519
0.239862,0.242902,0,520
0.239856,0.2429,0,521
0.239847,0.242899,0,522
0.239841,0.242897,0,523
0.239835,0.242896,0,524
0.239829,0.242895,0,525
0.239823,0.242895,0,526
0.239817,0.242894,0,527
0.239812,0.242894,0,528
0.239806,0.242894,0,529
0.239801,0.242891,0,530
0.239795,0.242889,0,531
0.239785,0.242884,0,532
0.239782,0.242883,0,533
0.239778,0.242884,0,534
0.239773,0.242884,0,535
0.239768,0.242884,0,536
0.239762,0.242881,0,537
0.239755,0.24288,0,538
0.239751,0.24288,0,539
0.239746,0.242879,0,540
0.23974,0.242876,0,541
0.239733,0.242873,0,542
0.239726,0.242872,0,543
0.23972,0.24287,0,544
0.239717,0.242869,0,545
0.239712,0.242869,0,546
0.239708,0.242869,0,547
0.239702,0.242868,0,548
0.239692,0.242862,0,549
0.239686,0.242861,0,550
0.239679,0.242859,0,551
0.239673,0.242858,0,552
0.239669,0.242857,0,553
0.239662,0.242858,0,554
0.239657,0.242857,0,555
0.239648,0.242853,0,556
0.239642,0.242851,0,557
0.239635,0.242848,0,558
0.239627,0.242846,0,559
0.239621,0.242844,0,560
0.239615,0.242844,0,561
0.239608,0.242843,0,562
0.239601,0.242838,0,563
0.239595,0.242838,0,564
0.239589,0.242838,0,565
0.239587,0.242838,0,566
0.239581,0.242838,0,567
0.239578,0.242837,0,568
0.23957,0.242834,0,569
0.239564,0.242834,0,570
0.239559,0.242833,0,571
0.239553,0.242831,0,572
0.239547,0.24283,0,573
0.239541,0.24283,0,574
0.239534,0.242827,0,575
0.239528,0.242828,0,576
0.239523,0.242829,0,577
0.239517,0.242826,0,578
0.239509,0.242824,0,579
0.239503,0.242821,0,580
0.239497,0.24282,0,581
0.23949,0.242819,0,582
0.239486,0.242818,0,583
0.239481,0.242817,0,584
0.239476,0.242817,0,585
0.239469,0.242816,0,586
0.239462,0.242815,0,587
0.239456,0.242816,0,588
0.239451,0.242814,0,589
0.239449,0.242813,0,590
0.239443,0.242812,0,591
0.239439,0.242812,0,592
0.239433,0.242812,0,593
0.239426,0.242809,0,594
0.23942,0.24281,0,595
0.239415,0.24281,0,596
0.239409,0.242808,0,597
0.239405,0.242808,0,598
0.239397,0.242805,0,599
0.239393,0.242807,0,600
0.239387,0.242805,0,601
0.23938,0.242804,0,602
0.239375,0.242802,0,603
0.23937,0.242801,0,604
0.239363,0.2428,0,605
0.239358,0.242799,0,606
0.239353,0.242796,0,607
0.239347,0.242795,0,608
0.239342,0.242793,0,609
0.239336,0.242792,0,610
0.239332,0.242792,0,611
0.239329,0.242791,0,612
0.239322,0.242791,0,613
0.239316,0.242789,0,614
0.239311,0.242789,0,615
0.239306,0.24279,0,616
0.2393,0.242788,0,617
0.239296,0.242787,0,618
0.23929,0.242785,0,619
0.239284,0.242784,0,620
0.239281,0.242783,0,621
0.239273,0.24278,0,622
0.239268,0.24278,0,623
0.239263,0.242779,0,624
0.239259,0.242779,0,625
0.239253,0.242778,0,626
0.239247,0.242778,0,627
0.239241,0.242776,0,628
0.239235,0.242775,0,629
0.239229,0.242775,0,630
0.239224,0.242775,0,631
0.239219,0.242774,0,632
0.239213,0.242774,0,633
0.239206,0.242771,0,634
0.239201,0.242772,0,635
0.239196,0.242771,0,636
0.23919,0.242769,0,637
0.239186,0.242768,0,638
0.239183,0.242768,0,639
0.239176,0.242765,0,640
0.239171,0.242764,0,641
0.239166,0.242762,0,642
0.23916,0.242761,0,643
0.239154,0.24276,0,644
0.239149,0.242759,0,645
0.239144,0.242757,0,646
0.239137,0.242756,0,647
0.239133,0.242755,0,648
0.239128,0.242754,0,649
0.239122,0.242755,0,650
0.239116,0.242754,0,651
0.239111,0.242753,0,652
0.239105,0.242753,0,653
0.239101,0.242753,0,654
0.239096,0.242754,0,655
0.23909,0.242754,0,656
0.239087,0.242754,0,657
0.239083,0.242753,0,658
0.239076,0.242751,0,659
0.239069,0.242749,0,660
0.239061,0.242748,0,661
0.239055,0.242747,0,662
0.239049,0.242747,0,663
0.239041,0.242743,0,664
0.239038,0.242744,0,665
0.239034,0.242743,0,666
0.239029,0.242743,0,667
0.239025,0.242742,0,668
0.239021,0.242743,0,669
0.239015,0.242742,0,670
0.23901,0.24274,0,671
0.239005,0.24274,0,672
0.239,0.24274,0,673
0.238994,0.242739,0,674
0.238988,0.242736,0,675
0.238982,0.242734,0,676
0.238977,0.242734,0,677
0.238973,0.242733,0,678
0.238967,0.242732,0,679
0.238962,0.242731,0,680
0.238956,0.242731,0,681
0.238949,0.242728,0,682
0.238945,0.242728,0,683
0.238938,0.242727,0,684
0.238931,0.242726,0,685
0.238923,0.242723,0,686
0.238919,0.242724,0,687
0.238914,0.242723,0,688
0.23891,0.242723,0,689
0.238907,0.242723,0,690
0.238902,0.242723,0,691
0.238896,0.242723,0,692
0.238891,0.242721,0,693
0.238885,0.242719,0,694
0.238879,0.242718,0,695
0.238874,0.242718,0,696
0.238866,0.242715,0,697
0.238858,0.242712,0,698
0.238853,0.242712,0,699
0.238848,0.242712,0,700
0.238841,0.24271,0,701
0.238835,0.242709,0,702
0.23883,0.24271,0,703
0.238827,0.242709,0,704
0.238822,0.242708,0,705
0.238817,0.242708,0,706
0.238812,0.242707,0,707
0.238807,0.242706,0,708
0.238802,0.242707,0,709
0.238796,0.242706,0,710
0.238789,0.242707,0,711
0.238783,0.242705,0,712
0.238775,0.242703,0,713
0.23877,0.242702,0,714
0.238762,0.2427,0,715
0.23876,0.2427,0,716
0.238755,0.242701,0,717
0.238751,0.242701,0,718
0.238745,0.242701,0,719
0.238739,0.2427,0,720
0.238737,0.2427,0,721
0.238732,0.242701,0,722
0.238725,0.242698,0,723
0.238721,0.242698,0,724
0.238717,0.242697,0,725
0.23871,0.242696,0,726
0.238703,0.242696,0,727
0.238699,0.242695,0,728
0.238694,0.242694,0,729
0.23869,0.242695,0,730
0.238684,0.242694,0,731
0.238679,0.242693,0,732
0.238673,0.242692,0,733
0.238667,0.24269,0,734
0.238661,0.24269,0,735
0.238657,0.24269,0,736
0.238651,0.24269,0,737
0.238645,0.242689,0,738
0.23864,0.242688,0,739
0.238634,0.242687,0,740
0.238628,0.242685,0,741
0.238622,0.242684,0,742
0.238617,0.242684,0,743
0.238613,0.242683,0,744
0.238609,0.242682,0,745
0.238603,0.24268,0,746
0.238598,0.24268,0,747
0.238591,0.242679,0,748
0.238586,0.242679,0,749
0.238581,0.242678,0,750
0.238575,0.242677,0,751
0.238569,0.242675,0,752
0.238563,0.242674,0,753
0.238559,0.242674,0,754
0.238555,0.242673,0,755
0.23855,0.242674,0,756
0.238544,0.242673,0,757
0.23854,0.242674,0,758
0.238535,0.242674,0,759
0.23853,0.242675,0,760
0.238528,0.242675,0,761
0.238523,0.242676,0,762
0.238516,0.242675,0,763
0.238511,0.242672,0,764
0.238504,0.242671,0,765
0.238498,0.242671,0,766
0.238493,0.242671,0,767
0.238488,0.242671,0,768
0.238483,0.242671,0,769
0.238478,0.242671,0,770
0.238473,0.242671,0,771
0.238467,0.242671,0,772
0.23846,0.24267,0,773
0.238455,0.242671,0,774
0.238449,0.24267,0,775
0.238444,0.242669,0,776
0.238437,0.242666,0,777
0.238433,0.242668,0,778
0.238427,0.242667,0,779
0.238421,0.242667,0,780
0.238416,0.242667,0,781
0.23841,0.242667,0,782
0.238403,0.242666,0,783
0.238401,0.242665,0,784
0.238396,0.242665,0,785
0.238389,0.242666,0,786
0.238383,0.242666,0,787
0.238379,0.242666,0,788
0.238376,0.242666,0,789
0.238369,0.242666,0,790
0.238366,0.242665,0,791
0.23836,0.242665,0,792
0.238355,0.242666,0,793
0.238349,0.242665,0,794
