train-logloss,val-logloss,search_id,boost_round
0.232189,0.231821,0,184
0.23218,0.231813,0,185
0.232174,0.231806,0,186
0.232167,0.2318,0,187
0.232163,0.231796,0,188
0.232159,0.231792,0,189
0.232152,0.231785,0,190
0.232149,0.231782,0,191
0.232144,0.231778,0,192
0.232139,0.231773,0,193
0.232133,0.231768,0,194
0.232127,0.231762,0,195
0.232121,0.231756,0,196
0.232115,0.231751,0,197
0.232108,0.231745,0,198
0.232103,0.23174,0,199
0.2321,0.231736,0,200
0.232096,0.231733,0,201
0.232086,0.231724,0,202
0.232078,0.231715,0,203
0.232069,0.231707,0,204
0.232065,0.231702,0,205
0.232062,0.231699,0,206
0.232055,0.231692,0,207
0.232048,0.231686,0,208
0.232043,0.23168,0,209
0.232037,0.231673,0,210
0.23203,0.231668,0,211
0.232026,0.231664,0,212
0.232022,0.23166,0,213
0.232018,0.231657,0,214
0.232013,0.231652,0,215
0.232008,0.231648,0,216
0.232004,0.231644,0,217
0.231997,0.231638,0,218
0.23199,0.231632,0,219
0.231985,0.231627,0,220
0.231981,0.231624,0,221
0.231976,0.23162,0,222
0.231971,0.231616,0,223
0.231968,0.231612,0,224
0.23196,0.231606,0,225
0.231956,0.231602,0,226
0.231951,0.231598,0,227
0.231946,0.231592,0,228
0.231943,0.23159,0,229
0.23194,0.231587,0,230
0.231935,0.231582,0,231
0.23193,0.231577,0,232
0.231925,0.231573,0,233
0.231918,0.231566,0,234
0.231912,0.23156,0,235
0.231908,0.231556,0,236
0.231903,0.231552,0,237
0.2319,0.23155,0,238
0.231895,0.231544,0,239
0.231892,0.231541,0,240
0.231884,0.231535,0,241
0.231877,0.231531,0,242
0.231874,0.231528,0,243
0.231871,0.231525,0,244
0.231867,0.231522,0,245
0.231861,0.231516,0,246
0.231857,0.231512,0,247
0.231854,0.231509,0,248
0.231852,0.231508,0,249
0.231847,0.231503,0,250
0.231843,0.231499,0,251
0.231839,0.231495,0,252
0.231835,0.231491,0,253
0.23183,0.231485,0,254
0.231827,0.231482,0,255
0.231822,0.231479,0,256
0.231817,0.231474,0,257
0.231814,0.231471,0,258
0.23181,0.231467,0,259
0.231806,0.231463,0,260
0.231803,0.231461,0,261
0.231798,0.231455,0,262
0.231793,0.231452,0,263
0.231791,0.231449,0,264
0.231788,0.231447,0,265
0.231783,0.231441,0,266
0.23178,0.231438,0,267
0.231777,0.231436,0,268
0.231775,0.231433,0,269
0.231772,0.23143,0,270
0.231764,0.231424,0,271
0.231761,0.231421,0,272
0.231757,0.231417,0,273
0.231753,0.231413,0,274
0.231749,0.23141,0,275
0.231745,0.231407,0,276
0.231742,0.231405,0,277
0.231739,0.231401,0,278
0.231735,0.231398,0,279
0.231732,0.231394,0,280
0.231727,0.23139,0,281
0.231723,0.231387,0,282
0.231718,0.231383,0,283
0.231715,0.231379,0,284
0.231711,0.231376,0,285
0.231708,0.231372,0,286
0.231704,0.231369,0,287
0.231702,0.231368,0,288
0.231696,0.231363,0,289
0.231693,0.23136,0,290
0.23169,0.231357,0,291
0.231686,0.231353,0,292
0.231682,0.231349,0,293
0.231676,0.231344,0,294
0.231671,0.231337,0,295
0.231668,0.231334,0,296
0.231667,0.231333,0,297
0.231663,0.23133,0,298
0.231661,0.231328,0,299
0.231659,0.231326,0,300
0.231656,0.231324,0,301
0.231654,0.231322,0,302
0.23165,0.231318,0,303
0.231646,0.231314,0,304
0.231643,0.231312,0,305
0.231642,0.231311,0,306
0.231639,0.231307,0,307
0.231635,0.231303,0,308
0.231631,0.231299,0,309
0.231625,0.231293,0,310
0.231622,0.23129,0,311
0.23162,0.231288,0,312
0.231617,0.231287,0,313
0.231614,0.231283,0,314
0.231613,0.231282,0,315
0.231609,0.231279,0,316
0.231605,0.231276,0,317
0.231603,0.231274,0,318
0.231601,0.231272,0,319
0.231599,0.231271,0,320
0.231596,0.231267,0,321
0.231594,0.231266,0,322
0.231591,0.231263,0,323
0.231589,0.231261,0,324
0.231586,0.231258,0,325
0.231585,0.231256,0,326
0.231582,0.231254,0,327
0.231578,0.231251,0,328
0.231575,0.231247,0,329
0.231573,0.231245,0,330
0.23157,0.231243,0,331
0.231569,0.231241,0,332
0.231568,0.231241,0,333
0.231566,0.231239,0,334
0.231564,0.231237,0,335
0.231561,0.231234,0,336
0.231558,0.231231,0,337
0.231555,0.231229,0,338
0.231553,0.231227,0,339
0.231551,0.231224,0,340
0.231545,0.231219,0,341
0.231542,0.231217,0,342
0.231541,0.231216,0,343
0.231538,0.231214,0,344
0.231536,0.231212,0,345
0.231534,0.23121,0,346
0.23153,0.231206,0,347
0.231527,0.231203,0,348
0.231522,0.231198,0,349
0.231519,0.231196,0,350
0.231517,0.231194,0,351
0.231513,0.231191,0,352
0.23151,0.231188,0,353
0.231509,0.231188,0,354
0.231504,0.231183,0,355
0.231502,0.231181,0,356
0.231496,0.231176,0,357
0.231493,0.231173,0,358
0.23149,0.231171,0,359
0.231489,0.23117,0,360
0.231486,0.231167,0,361
0.231482,0.231164,0,362
0.231479,0.23116,0,363
0.231478,0.23116,0,364
0.231473,0.231155,0,365
0.23147,0.231151,0,366
0.231468,0.231149,0,367
0.231466,0.231147,0,368
0.231465,0.231146,0,369
0.23146,0.231141,0,370
0.231457,0.231138,0,371
0.231452,0.231133,0,372
0.231449,0.23113,0,373
0.231447,0.231128,0,374
0.231444,0.231126,0,375
0.231443,0.231125,0,376
0.23144,0.231123,0,377
0.231435,0.231118,0,378
0.231433,0.231116,0,379
0.231429,0.231112,0,380
0.231427,0.23111,0,381
0.231424,0.231107,0,382
0.231422,0.231105,0,383
0.23142,0.231103,0,384
0.231418,0.231102,0,385
0.231416,0.2311,0,386
0.231415,0.231099,0,387
0.231413,0.231098,0,388
0.231412,0.231096,0,389
0.231409,0.231094,0,390
0.231406,0.23109,0,391
0.231405,0.231089,0,392
0.231404,0.231088,0,393
0.231402,0.231087,0,394
0.231399,0.231084,0,395
0.231396,0.231082,0,396
0.231392,0.231078,0,397
0.231387,0.231074,0,398
0.231385,0.231072,0,399
0.231381,0.231068,0,400
0.231379,0.231066,0,401
0.231377,0.231065,0,402
0.231374,0.231063,0,403
0.231367,0.231057,0,404
0.231365,0.231054,0,405
0.231362,0.231052,0,406
0.231359,0.23105,0,407
0.231357,0.231047,0,408
0.231356,0.231046,0,409
0.231353,0.231043,0,410
0.231351,0.231041,0,411
0.23135,0.231039,0,412
0.231346,0.231036,0,413
0.231345,0.231035,0,414
0.231344,0.231034,0,415
0.231342,0.231033,0,416
0.23134,0.231031,0,417
0.231339,0.23103,0,418
0.231335,0.231028,0,419
0.231332,0.231025,0,420
0.23133,0.231023,0,421
0.231327,0.231021,0,422
0.231326,0.23102,0,423
0.231322,0.231017,0,424
0.231321,0.231015,0,425
0.231318,0.231013,0,426
0.231315,0.23101,0,427
0.231313,0.231009,0,428
0.231312,0.231007,0,429
0.231311,0.231006,0,430
0.231309,0.231004,0,431
0.231307,0.231002,0,432
0.231305,0.231001,0,433
0.231303,0.230998,0,434
0.231302,0.230998,0,435
0.231298,0.230994,0,436
0.231296,0.230993,0,437
0.231293,0.23099,0,438
0.231291,0.230988,0,439
0.231289,0.230986,0,440
0.231287,0.230983,0,441
0.231285,0.230982,0,442
0.231282,0.230979,0,443
0.23128,0.230978,0,444
0.231279,0.230977,0,445
0.231276,0.230974,0,446
0.231275,0.230974,0,447
0.231273,0.230972,0,448
0.23127,0.23097,0,449
0.231268,0.230968,0,450
0.231266,0.230966,0,451
0.231264,0.230964,0,452
0.231262,0.230963,0,453
0.23126,0.230961,0,454
0.231258,0.230959,0,455
0.231255,0.230957,0,456
0.231252,0.230953,0,457
0.23125,0.230952,0,458
0.231249,0.23095,0,459
0.231247,0.230949,0,460
0.231245,0.230947,0,461
0.231243,0.230945,0,462
0.231242,0.230945,0,463
0.231241,0.230943,0,464
0.23124,0.230942,0,465
0.231239,0.230941,0,466
0.231237,0.23094,0,467
0.231236,0.230939,0,468
0.231234,0.230938,0,469
0.231233,0.230937,0,470
0.231231,0.230935,0,471
0.231229,0.230934,0,472
0.231228,0.230933,0,473
0.231226,0.230931,0,474
0.231224,0.230929,0,475
0.231223,0.230928,0,476
0.231221,0.230925,0,477
0.231219,0.230922,0,478
0.231217,0.230921,0,479
0.231216,0.23092,0,480
0.231215,0.230919,0,481
0.231213,0.230918,0,482
0.231212,0.230917,0,483
0.231212,0.230917,0,484
0.231209,0.230915,0,485
0.231208,0.230915,0,486
0.231207,0.230914,0,487
0.231205,0.230911,0,488
0.231202,0.230908,0,489
0.231198,0.230905,0,490
0.231194,0.230901,0,491
0.231193,0.2309,0,492
0.231192,0.230899,0,493
0.23119,0.230897,0,494
0.231188,0.230896,0,495
0.231187,0.230895,0,496
0.231186,0.230894,0,497
0.231183,0.230891,0,498
0.23118,0.230888,0,499
0.231179,0.230887,0,500
0.231177,0.230884,0,501
0.231175,0.230883,0,502
0.231174,0.230882,0,503
0.231172,0.23088,0,504
0.23117,0.230878,0,505
0.231168,0.230877,0,506
0.231166,0.230875,0,507
0.231165,0.230874,0,508
0.231165,0.230873,0,509
0.231163,0.230873,0,510
0.231161,0.23087,0,511
0.23116,0.23087,0,512
0.231159,0.230868,0,513
0.231158,0.230868,0,514
0.231156,0.230866,0,515
0.231154,0.230864,0,516
0.231153,0.230863,0,517
0.231151,0.230861,0,518
0.231149,0.23086,0,519
0.231148,0.230859,0,520
0.231146,0.230857,0,521
0.231145,0.230855,0,522
0.231143,0.230854,0,523
0.231141,0.230853,0,524
0.23114,0.230852,0,525
0.231138,0.230851,0,526
0.231137,0.230849,0,527
0.231135,0.230849,0,528
0.231133,0.230846,0,529
0.231131,0.230845,0,530
0.231129,0.230843,0,531
0.231128,0.230842,0,532
0.231127,0.230841,0,533
0.231126,0.23084,0,534
0.231124,0.230838,0,535
0.231122,0.230837,0,536
0.23112,0.230835,0,537
0.231119,0.230834,0,538
0.231117,0.230832,0,539
0.231115,0.23083,0,540
0.231112,0.230827,0,541
0.231111,0.230827,0,542
0.231109,0.230825,0,543
0.231107,0.230824,0,544
0.231106,0.230823,0,545
0.231104,0.230822,0,546
0.231103,0.230821,0,547
0.231102,0.23082,0,548
0.231101,0.23082,0,549
0.231099,0.230817,0,550
0.231097,0.230815,0,551
0.231094,0.230812,0,552
0.231093,0.230812,0,553
0.231093,0.230811,0,554
0.231091,0.23081,0,555
0.23109,0.23081,0,556
0.231089,0.230809,0,557
0.231086,0.230807,0,558
0.231085,0.230806,0,559
0.231084,0.230805,0,560
0.231083,0.230804,0,561
0.231081,0.230802,0,562
0.231079,0.230801,0,563
0.231078,0.2308,0,564
0.231075,0.230798,0,565
0.231074,0.230797,0,566
0.231073,0.230796,0,567
0.231072,0.230795,0,568
0.23107,0.230793,0,569
0.231068,0.230792,0,570
0.231066,0.230791,0,571
0.231066,0.23079,0,572
0.231064,0.230789,0,573
0.231063,0.230788,0,574
0.231061,0.230787,0,575
0.23106,0.230786,0,576
0.231059,0.230785,0,577
0.231058,0.230785,0,578
0.231056,0.230784,0,579
0.231055,0.230783,0,580
0.231054,0.230783,0,581
0.231053,0.230782,0,582
0.231052,0.23078,0,583
0.23105,0.230779,0,584
0.231049,0.230778,0,585
0.231046,0.230776,0,586
0.231044,0.230774,0,587
0.231043,0.230773,0,588
0.231041,0.230771,0,589
0.231039,0.23077,0,590
0.231037,0.230768,0,591
0.231036,0.230767,0,592
0.231036,0.230767,0,593
0.231035,0.230766,0,594
0.231033,0.230764,0,595
0.231032,0.230763,0,596
0.23103,0.230763,0,597
0.231029,0.230761,0,598
0.231027,0.230759,0,599
0.231026,0.230758,0,600
0.231025,0.230757,0,601
0.231024,0.230757,0,602
0.231023,0.230755,0,603
0.231021,0.230755,0,604
0.23102,0.230753,0,605
0.231018,0.230751,0,606
0.231016,0.23075,0,607
0.231015,0.23075,0,608
0.231013,0.230748,0,609
0.231011,0.230746,0,610
0.231009,0.230744,0,611
0.231008,0.230743,0,612
0.231006,0.230742,0,613
0.231005,0.23074,0,614
0.231004,0.230739,0,615
0.231003,0.230739,0,616
0.231002,0.230737,0,617
0.231,0.230735,0,618
0.230998,0.230734,0,619
0.230997,0.230733,0,620
0.230996,0.230732,0,621
0.230994,0.230731,0,622
0.230994,0.230731,0,623
0.230991,0.230729,0,624
0.230989,0.230727,0,625
0.230988,0.230726,0,626
0.230987,0.230725,0,627
0.230985,0.230723,0,628
0.230984,0.230723,0,629
0.230983,0.230722,0,630
0.230982,0.230721,0,631
0.23098,0.23072,0,632
0.230979,0.230719,0,633
0.230978,0.230718,0,634
0.230977,0.230717,0,635
0.230976,0.230716,0,636
0.230974,0.230715,0,637
0.230973,0.230714,0,638
0.23097,0.230712,0,639
0.230969,0.23071,0,640
0.230967,0.230709,0,641
0.230967,0.230708,0,642
0.230965,0.230707,0,643
0.230963,0.230706,0,644
0.230962,0.230704,0,645
0.230959,0.230702,0,646
0.230958,0.230701,0,647
0.230957,0.2307,0,648
0.230956,0.2307,0,649
0.230955,0.230699,0,650
0.230953,0.230697,0,651
0.230952,0.230697,0,652
0.230951,0.230695,0,653
0.23095,0.230694,0,654
0.230949,0.230694,0,655
0.230947,0.230692,0,656
0.230945,0.23069,0,657
0.230944,0.23069,0,658
0.230944,0.23069,0,659
0.230942,0.230689,0,660
0.230941,0.230687,0,661
0.230939,0.230686,0,662
0.230938,0.230686,0,663
0.230937,0.230684,0,664
0.230935,0.230683,0,665
0.230934,0.230682,0,666
0.230932,0.230681,0,667
0.230931,0.230679,0,668
0.23093,0.230678,0,669
0.230928,0.230677,0,670
0.230927,0.230676,0,671
0.230926,0.230674,0,672
0.230924,0.230673,0,673
0.230923,0.230673,0,674
0.230923,0.230672,0,675
0.230922,0.230671,0,676
0.230921,0.230671,0,677
0.23092,0.23067,0,678
0.230918,0.230668,0,679
0.230917,0.230668,0,680
0.230917,0.230668,0,681
0.230916,0.230667,0,682
0.230915,0.230666,0,683
0.230913,0.230664,0,684
0.230912,0.230664,0,685
0.230911,0.230663,0,686
0.230909,0.230662,0,687
0.230908,0.23066,0,688
0.230906,0.230659,0,689
0.230905,0.230657,0,690
0.230904,0.230657,0,691
0.230902,0.230655,0,692
0.230901,0.230655,0,693
0.2309,0.230654,0,694
0.230899,0.230653,0,695
0.230898,0.230652,0,696
0.230896,0.23065,0,697
0.230894,0.230648,0,698
0.230893,0.230647,0,699
0.230892,0.230647,0,700
0.23089,0.230646,0,701
0.23089,0.230646,0,702
0.230888,0.230645,0,703
0.230887,0.230643,0,704
0.230886,0.230643,0,705
0.230886,0.230643,0,706
0.230884,0.230642,0,707
0.230883,0.230642,0,708
0.230882,0.230641,0,709
0.230881,0.23064,0,710
0.23088,0.230639,0,711
0.230878,0.230638,0,712
0.230877,0.230637,0,713
0.230877,0.230637,0,714
0.230876,0.230636,0,715
0.230875,0.230635,0,716
0.230873,0.230633,0,717
0.230871,0.230633,0,718
0.23087,0.230631,0,719
0.230869,0.23063,0,720
0.230868,0.230629,0,721
0.230867,0.230629,0,722
0.230865,0.230627,0,723
0.230864,0.230625,0,724
0.230862,0.230624,0,725
0.230861,0.230623,0,726
0.23086,0.230622,0,727
0.230859,0.23062,0,728
0.230858,0.23062,0,729
0.230857,0.23062,0,730
0.230856,0.230619,0,731
0.230856,0.230619,0,732
0.230854,0.230617,0,733
0.230852,0.230616,0,734
0.230851,0.230616,0,735
0.230848,0.230613,0,736
0.230846,0.230611,0,737
0.230845,0.230611,0,738
0.230842,0.230608,0,739
0.230841,0.230607,0,740
0.230839,0.230606,0,741
0.230838,0.230604,0,742
0.230837,0.230604,0,743
0.230836,0.230603,0,744
0.230834,0.230602,0,745
0.230834,0.230602,0,746
0.230833,0.230601,0,747
0.230832,0.230599,0,748
0.23083,0.230598,0,749
0.230829,0.230598,0,750
0.230828,0.230597,0,751
0.230826,0.230596,0,752
0.230826,0.230596,0,753
0.230824,0.230595,0,754
0.230824,0.230594,0,755
0.230823,0.230593,0,756
0.230821,0.230591,0,757
0.230819,0.23059,0,758
0.230819,0.230589,0,759
0.230818,0.230589,0,760
0.230817,0.230588,0,761
0.230816,0.230587,0,762
0.230815,0.230586,0,763
0.230814,0.230585,0,764
0.230813,0.230585,0,765
0.230812,0.230584,0,766
0.230811,0.230583,0,767
0.23081,0.230582,0,768
0.230808,0.230581,0,769
0.230807,0.23058,0,770
0.230806,0.230579,0,771
0.230805,0.230579,0,772
0.230804,0.230578,0,773
0.230803,0.230577,0,774
0.230802,0.230576,0,775
0.230801,0.230575,0,776
0.2308,0.230575,0,777
0.2308,0.230575,0,778
0.230798,0.230574,0,779
0.230798,0.230574,0,780
0.230797,0.230574,0,781
0.230796,0.230573,0,782
0.230795,0.230571,0,783
0.230793,0.23057,0,784
0.230791,0.230569,0,785
0.23079,0.230568,0,786
0.230789,0.230567,0,787
0.230788,0.230566,0,788
0.230787,0.230566,0,789
0.230786,0.230565,0,790
0.230785,0.230564,0,791
0.230783,0.230563,0,792
0.230783,0.230563,0,793
0.230782,0.230562,0,794
0.230781,0.230562,0,795
0.230781,0.230561,0,796
0.230779,0.23056,0,797
0.230778,0.230559,0,798
0.230777,0.230558,0,799
0.230775,0.230557,0,800
0.230774,0.230556,0,801
0.230773,0.230555,0,802
0.230773,0.230555,0,803
0.230772,0.230554,0,804
0.230771,0.230554,0,805
0.23077,0.230553,0,806
0.23077,0.230552,0,807
0.230769,0.230552,0,808
0.230768,0.230551,0,809
0.230767,0.23055,0,810
0.230766,0.23055,0,811
0.230765,0.230549,0,812
0.230764,0.230547,0,813
0.23076,0.230545,0,814
0.23076,0.230545,0,815
0.230758,0.230543,0,816
0.230757,0.230543,0,817
0.230755,0.230541,0,818
0.230754,0.230539,0,819
0.230753,0.230539,0,820
0.230752,0.230539,0,821
0.230751,0.230538,0,822
0.23075,0.230537,0,823
0.230748,0.230536,0,824
0.230746,0.230535,0,825
0.230746,0.230534,0,826
0.230744,0.230533,0,827
0.230743,0.230532,0,828
0.230742,0.230531,0,829
0.230741,0.23053,0,830
0.230739,0.230529,0,831
0.230739,0.230529,0,832
0.230738,0.230529,0,833
0.230738,0.230528,0,834
0.230737,0.230527,0,835
0.230736,0.230526,0,836
0.230736,0.230526,0,837
0.230735,0.230525,0,838
0.230734,0.230524,0,839
0.230733,0.230523,0,840
0.230731,0.230522,0,841
0.23073,0.230522,0,842
0.230729,0.230521,0,843
0.230728,0.230521,0,844
0.230728,0.23052,0,845
0.230726,0.230519,0,846
0.230724,0.230517,0,847
0.230723,0.230516,0,848
0.230722,0.230516,0,849
0.230721,0.230514,0,850
0.23072,0.230514,0,851
0.230719,0.230513,0,852
0.230717,0.230512,0,853
0.230716,0.230511,0,854
0.230715,0.23051,0,855
0.230714,0.230509,0,856
0.230713,0.230509,0,857
0.230712,0.230507,0,858
0.23071,0.230506,0,859
0.230708,0.230504,0,860
0.230707,0.230503,0,861
0.230706,0.230502,0,862
0.230705,0.230502,0,863
0.230704,0.230501,0,864
0.230702,0.230499,0,865
0.230701,0.230497,0,866
0.2307,0.230497,0,867
0.230699,0.230496,0,868
0.230698,0.230495,0,869
0.230697,0.230494,0,870
0.230695,0.230493,0,871
0.230694,0.230492,0,872
0.230693,0.230491,0,873
0.230692,0.23049,0,874
0.230691,0.230489,0,875
0.230691,0.230489,0,876
0.23069,0.230488,0,877
0.230689,0.230487,0,878
0.230689,0.230487,0,879
0.230688,0.230486,0,880
0.230686,0.230485,0,881
0.230685,0.230484,0,882
0.230685,0.230483,0,883
0.230684,0.230483,0,884
0.230683,0.230482,0,885
0.230682,0.230481,0,886
0.230681,0.230481,0,887
0.23068,0.23048,0,888
0.230679,0.23048,0,889
0.230678,0.230479,0,890
0.230677,0.230479,0,891
0.230676,0.230477,0,892
0.230674,0.230476,0,893
0.230673,0.230476,0,894
0.230673,0.230475,0,895
0.230672,0.230475,0,896
0.230671,0.230474,0,897
0.23067,0.230474,0,898
0.230669,0.230473,0,899
0.230668,0.230473,0,900
0.230667,0.230472,0,901
0.230665,0.230471,0,902
0.230664,0.23047,0,903
0.230664,0.23047,0,904
0.230663,0.23047,0,905
0.230662,0.230469,0,906
0.230662,0.230469,0,907
0.23066,0.230468,0,908
0.23066,0.230468,0,909
0.230659,0.230467,0,910
0.230658,0.230466,0,911
0.230657,0.230465,0,912
0.230655,0.230464,0,913
0.230655,0.230463,0,914
0.230654,0.230463,0,915
0.230653,0.230463,0,916
0.230653,0.230462,0,917
0.230652,0.230462,0,918
0.230651,0.230461,0,919
0.23065,0.230461,0,920
0.23065,0.23046,0,921
0.230649,0.23046,0,922
0.230647,0.230458,0,923
0.230646,0.230458,0,924
0.230645,0.230456,0,925
0.230644,0.230456,0,926
0.230643,0.230455,0,927
0.230642,0.230455,0,928
0.230641,0.230454,0,929
0.23064,0.230453,0,930
0.230639,0.230453,0,931
0.230638,0.230451,0,932
0.230637,0.23045,0,933
0.230636,0.23045,0,934
0.230636,0.230449,0,935
0.230635,0.230449,0,936
0.230634,0.230448,0,937
0.230632,0.230448,0,938
0.230631,0.230447,0,939
0.230631,0.230447,0,940
0.23063,0.230446,0,941
0.230629,0.230445,0,942
0.230628,0.230445,0,943
0.230627,0.230444,0,944
0.230626,0.230443,0,945
0.230625,0.230442,0,946
0.230624,0.230441,0,947
0.230623,0.23044,0,948
0.230622,0.23044,0,949
0.230621,0.230439,0,950
0.23062,0.230439,0,951
0.230619,0.230438,0,952
0.230619,0.230438,0,953
0.230618,0.230438,0,954
0.230617,0.230437,0,955
0.230617,0.230437,0,956
0.230615,0.230436,0,957
0.230614,0.230435,0,958
0.230613,0.230434,0,959
0.230612,0.230434,0,960
0.230612,0.230433,0,961
0.230611,0.230432,0,962
0.23061,0.230432,0,963
0.230609,0.230431,0,964
0.230609,0.230431,0,965
0.230607,0.23043,0,966
0.230606,0.230429,0,967
0.230605,0.230429,0,968
0.230604,0.230428,0,969
0.230604,0.230427,0,970
0.230603,0.230426,0,971
0.230602,0.230426,0,972
0.230601,0.230425,0,973
0.2306,0.230425,0,974
0.230599,0.230425,0,975
0.230599,0.230424,0,976
0.230598,0.230424,0,977
0.230597,0.230424,0,978
0.230596,0.230423,0,979
0.230596,0.230422,0,980
0.230595,0.230422,0,981
0.230594,0.230421,0,982
0.230593,0.23042,0,983
0.230593,0.23042,0,984
0.230592,0.230419,0,985
0.230591,0.230419,0,986
0.230591,0.230418,0,987
0.230589,0.230418,0,988
0.230589,0.230417,0,989
0.230588,0.230416,0,990
0.230588,0.230416,0,991
0.230587,0.230416,0,992
0.230585,0.230415,0,993
0.230585,0.230415,0,994
