test-logloss-mean,test-logloss-std,train-logloss-mean,train-logloss-std,search_id,boost_round
0.2523384,0.0004947611949213444,0.2521908,0.00013966159099766898,0,29
0.25147600000000003,0.0005015089231509109,0.25132220000000005,0.00013808316334730554,0,30
0.25071519999999997,0.0005030830547732679,0.2505572,0.00014236488331045616,0,31
0.25005940000000004,0.0005097695950132822,0.24989599999999998,0.00013958080097205882,0,32
0.24947459999999996,0.0005105234960312765,0.2493074,0.00014284481089630195,0,33
0.2489558,0.0005104536805626981,0.24878460000000002,0.0001444667435778944,0,34
0.24850919999999999,0.0005120028906168461,0.24833159999999999,0.00014519862258299994,0,35
0.24811740000000002,0.0005141068371457376,0.2479342,0.00014788563148595868,0,36
0.24777560000000004,0.0005205837492661555,0.24758660000000005,0.00014679318785284237,0,37
0.2474662,0.000528398864495376,0.24727280000000001,0.00014006055833103398,0,38
0.24720019999999998,0.0005327499976536842,0.24699900000000002,0.00013947616283794926,0,39
0.2469582,0.0005298990092460995,0.2467534,0.0001430826334675204,0,40
0.246744,0.0005342617336100353,0.24653399999999998,0.0001412189788944825,0,41
0.246555,0.0005420756404783391,0.2463406,0.00013662591262274872,0,42
0.2463888,0.000549015628192858,0.246169,0.00013166320670559515,0,43
0.24622859999999996,0.0005406035885933481,0.246002,0.00014248508693895192,0,44
0.24609319999999996,0.0005380700326165677,0.2458618,0.00014879704298136602,0,45
0.2459788,0.0005459532580725229,0.2457418,0.00014224823373244424,0,46
0.24587379999999998,0.0005462868843382529,0.2456314,0.0001424367929995622,0,47
0.24577679999999996,0.0005508460401963488,0.2455286,0.00013727578082094337,0,48
0.24568820000000002,0.0005551109438661792,0.24543359999999997,0.00013474063974911837,0,49
0.24559060000000002,0.0005547679154385188,0.2453312,0.000135279562388412,0,50
0.24552000000000002,0.0005536681316456697,0.2452544,0.0001367649077797412,0,51
0.24544800000000003,0.0005497737716552139,0.2451794,0.00014116458479378083,0,52
0.2453732,0.0005518620842203244,0.2451,0.00014010281938633626,0,53
0.24531360000000002,0.0005497055939318754,0.2450354,0.00014264585517988765,0,54
0.24525260000000002,0.0005475098537926024,0.24497020000000003,0.0001445107608449933,0,55
0.245194,0.0005529556944276885,0.2449064,0.00013887634787825443,0,56
0.24514739999999996,0.0005526896416615724,0.24485320000000002,0.000138770890319262,0,57
0.2450974,0.000552764181183983,0.2447984,0.00013809793626263654,0,58
0.24504160000000003,0.0005531327507931508,0.24473779999999995,0.00013854298971799757,0,59
0.2450036,0.0005530940607166198,0.2446932,0.00013926722514648405,0,60
0.2449582,0.0005567862785665559,0.2446428,0.00013580927803357194,0,61
0.244924,0.0005546014785411186,0.24460300000000004,0.00013668064969117122,0,62
0.24488159999999998,0.0005585572844391109,0.244556,0.00013171028813270403,0,63
0.2448462,0.0005561605523587516,0.24451640000000002,0.00013453861899097996,0,64
0.24480779999999996,0.0005595785557006299,0.24447239999999998,0.00013189783925448016,0,65
0.24477699999999997,0.0005627048960156634,0.2444362,0.00012849498044670518,0,66
0.2447448,0.000563122153710895,0.24439860000000002,0.00012913651691136627,0,67
0.2447152,0.0005678328627333922,0.24436360000000001,0.0001256464882119697,0,68
0.2446816,0.0005685056200249941,0.244325,0.00012611581978482788,0,69
0.244654,0.0005717835254709659,0.2442932,0.00012299983739826994,0,70
0.24462419999999999,0.0005728910542153723,0.24425820000000004,0.00012018885139645859,0,71
0.24459939999999997,0.0005728230442291932,0.24422760000000002,0.00011998766603280507,0,72
0.2445738,0.0005667649953905065,0.24419680000000002,0.00012638259373822254,0,73
0.24455259999999995,0.0005670853903954773,0.24417239999999998,0.00012701747911213166,0,74
0.2445274,0.0005617809537533277,0.244142,0.0001332876588435633,0,75
0.24450560000000002,0.0005555316732644492,0.2441138,0.0001380411532840802,0,76
0.24448160000000002,0.0005534783103248059,0.24408380000000002,0.00014093459475941221,0,77
0.2444594,0.0005514419643081218,0.2440562,0.00014255581363101336,0,78
0.2444376,0.0005499427606578786,0.24403039999999998,0.0001444418221984184,0,79
0.2444172,0.0005567270067097548,0.2440048,0.00013768282391061175,0,80
0.244394,0.0005505637111179791,0.24397660000000002,0.000143240497067003,0,81
0.2443686,0.0005532397671895991,0.2439476,0.00014083266666508777,0,82
0.2443508,0.0005537722997767245,0.24392439999999999,0.00014121416359558808,0,83
0.2443334,0.0005563619685061089,0.24390260000000002,0.00013830198841665838,0,84
0.24431940000000002,0.0005541446020670081,0.24388300000000002,0.0001409056421865347,0,85
0.2443006,0.0005513817552295299,0.2438596,0.00014313154788515476,0,86
0.24428799999999998,0.00054837760712852,0.2438422,0.0001463631101063342,0,87
0.24426859999999997,0.0005457803953972712,0.24381780000000003,0.00015022702819399717,0,88
0.244253,0.0005451542900867636,0.24379820000000002,0.00014942074822460336,0,89
0.24423500000000004,0.0005476447753790734,0.24377659999999998,0.0001470069386117592,0,90
0.2442158,0.0005502637185931863,0.2437532,0.0001447499913644243,0,91
0.2441952,0.0005497535447816579,0.2437276,0.00014641939762203096,0,92
0.24417779999999997,0.0005528357441410596,0.2437048,0.0001443321170079635,0,93
0.24416259999999998,0.0005528492018624938,0.2436854,0.00014527573782294572,0,94
0.24414539999999998,0.0005562235521802388,0.2436632,0.00014196253026767402,0,95
0.24413180000000004,0.0005571245462192417,0.2436438,0.00013928876480176012,0,96
0.24411839999999999,0.0005592754598585623,0.24362560000000003,0.00013732967632671834,0,97
0.24410400000000002,0.0005597099248717979,0.24360620000000002,0.00013776995318283219,0,98
0.244089,0.00056265584507761,0.24358580000000002,0.00013518491040052916,0,99
