test-logloss-mean,test-logloss-std,train-logloss-mean,train-logloss-std,search_id,boost_round
0.40530475,0.0002796527981265416,0.40511050000000004,0.0001321599409806177,0,60
0.40277949999999996,0.0002803930277307189,0.4025835,0.00013193464291081077,0,61
0.40030224999999997,0.00028426693001472493,0.40010375,0.00013223345832276575,0,62
0.3978665,0.00028287232102134166,0.39766475,0.00013779944666072392,0,63
0.39547525000000006,0.0002816410614594364,0.3952705,0.0001437576084942979,0,64
0.39311975,0.0002881617384386661,0.3929125,0.00013942829698450248,0,65
0.39081525,0.0002958626159216399,0.39060500000000004,0.0001329567598883171,0,66
0.38853875000000004,0.00029721236094752847,0.388324,0.00013247075148877023,0,67
0.38630625,0.00030098120788513665,0.38608875,0.00013077915544916594,0,68
0.38410275,0.0003044974343077417,0.3838825,0.00012789351039046713,0,69
0.38193525,0.0003067868763490416,0.38171325,0.00012903366808705358,0,70
0.37980325,0.00031503283559020226,0.37957875,0.00012402897846872565,0,71
0.37770925000000005,0.0003126230757637614,0.37748225,0.00013005263357579143,0,72
0.37565,0.00031371085413163063,0.37542074999999997,0.00013258652835034513,0,73
0.37362925,0.00031761169295225507,0.3733985,0.00013087494030561907,0,74
0.37163525,0.0003202103800628577,0.37140125,0.00013301762101316044,0,75
0.36967425,0.0003213287841137308,0.36943725000000005,0.00013443469604236516,0,76
0.3677455,0.0003215622023808234,0.36750574999999996,0.0001371083057294488,0,77
0.365845,0.0003246575118490264,0.36560275000000003,0.00013687288811155697,0,78
0.36398325000000004,0.00032372548169706767,0.36373774999999997,0.00014084100077746116,0,79
0.3621505,0.0003190591637925498,0.361902,0.00014659638467574306,0,80
0.360344,0.0003219060421924558,0.36009225,0.00014595611497980937,0,81
0.3585685,0.0003221261398893401,0.35831375,0.00014726570374666586,0,82
0.35681825,0.00032815268930787777,0.356561,0.0001442116500148336,0,83
0.355099,0.00032818668467809325,0.35483924999999994,0.00014767595437307156,0,84
0.35340775,0.0003301737232124965,0.3531455,0.00014891692314846066,0,85
0.35174374999999997,0.0003368481668348616,0.35147874999999995,0.00014533990333009833,0,86
0.35010375000000005,0.0003399377700403291,0.349836,0.00014567601037919782,0,87
0.34849199999999997,0.00034208990046476944,0.34822175,0.0001459937926762571,0,88
0.34690725000000006,0.0003428901974393586,0.3466345,0.00014834840747375355,0,89
0.34534374999999995,0.00034653237583231995,0.34506925,0.0001479127699017332,0,90
0.34380725,0.00034778684204551556,0.34353075,0.00014896371202409613,0,91
0.3422965,0.00035184407057672857,0.34201775,0.00014691557950060499,0,92
0.3408105,0.000352903315371213,0.340529,0.0001467088954358199,0,93
0.33934825,0.00035463669790363926,0.33906325,0.0001473878811164636,0,94
0.33791,0.0003573345771122588,0.33762175,0.00014743028013267394,0,95
0.3364925,0.00036095186659719616,0.3362015,0.00014714703530821957,0,96
0.335103,0.000361378610324408,0.33480899999999997,0.00014934356363766787,0,97
0.33373224999999995,0.0003642968398161166,0.33343425,0.00015008060334367106,0,98
0.332384,0.0003666367412030662,0.3320845,0.00014955015880967546,0,99
0.3310565,0.0003660372248829515,0.3307545,0.00015136297433652955,0,100
0.32975225,0.000367393096696173,0.32944850000000003,0.0001507141333784011,0,101
0.32846725,0.00036646785329683823,0.3281615,0.00015312821425197186,0,102
0.327206,0.00037268485346202124,0.32689650000000003,0.0001495769032972777,0,103
0.325966,0.0003779953703420043,0.32565374999999996,0.0001473132292090542,0,104
0.324738,0.0003805371203969603,0.3244235,0.0001481106005659282,0,105
0.32353375,0.00038241101906196325,0.32321700000000003,0.00014818906842272575,0,106
0.32234725,0.0003857177562674523,0.322029,0.00014505860884483598,0,107
0.32117675,0.00038823019910872223,0.32085474999999997,0.0001447694287479193,0,108
0.32002774999999994,0.000389395284383358,0.3197025,0.00014496465086358333,0,109
0.3188985,0.00039060113927125,0.31857075,0.00014633074693993437,0,110
0.31778725,0.0003913958194717994,0.31745725,0.0001464093149359037,0,111
0.3166925,0.0003933938865818788,0.31635925,0.00014705504921626723,0,112
0.31561449999999996,0.0003917330085657961,0.31528,0.00015028140270838364,0,113
0.31455725,0.00039147309933123295,0.31421975,0.00015171416380813473,0,114
0.3135095,0.0003941411549178629,0.31317025,0.00015098240791562166,0,115
0.3124835,0.00039519900050480897,0.3121405,0.0001522210563621189,0,116
0.31146999999999997,0.0003979780144681415,0.31112425,0.00015244076718515088,0,117
0.3104775,0.00039950876085511705,0.3101295,0.00015318371323349214,0,118
0.3094955,0.00040248509289164024,0.309146,0.0001514397569992851,0,119
0.3085285,0.00040047066059825106,0.30817574999999997,0.00015369673874225185,0,120
0.30757824999999994,0.00040061975425582317,0.3072225,0.0001545938226450126,0,121
0.3066427500000001,0.0004035816986683116,0.3062845,0.0001538286384260128,0,122
0.30572050000000006,0.00040363628429565567,0.30536075,0.00015584828359657612,0,123
0.30481225,0.00040392906246023124,0.30444875000000005,0.00015683331119376842,0,124
0.30391999999999997,0.00040671673189087717,0.303554,0.00015548794165465632,0,125
0.30304375000000006,0.0004054678624749383,0.3026745,0.0001578424847751734,0,126
0.3021795,0.00040663896763590626,0.30180775,0.00015908704378420028,0,127
0.30132825,0.0004111182159671426,0.30095425,0.00015688112537841803,0,128
0.30048925,0.00041375135951438134,0.30011224999999997,0.00015551105266185586,0,129
0.29966325000000005,0.0004144353839864578,0.299284,0.00015558438224962652,0,130
0.29885325,0.0004129451386080273,0.298472,0.0001592435242011287,0,131
0.2980535,0.00041464593329732267,0.29766975,0.00015777575067164689,0,132
0.29726675,0.0004146446520817481,0.29688075,0.0001596611646581663,0,133
0.2964945,0.0004143865948604181,0.2961065,0.00016229987677136417,0,134
0.29573075000000004,0.00041640147394070943,0.2953405,0.00016153095678539072,0,135
0.2949785,0.0004157983285199711,0.29458674999999995,0.00016329172514246211,0,136
0.294241,0.0004174775443062758,0.293847,0.00016227599945772562,0,137
0.2935145,0.0004209361590550298,0.293118,0.0001607544711664338,0,138
0.2928,0.00042176593034524816,0.2924005,0.00016228601295244018,0,139
0.29209675,0.0004214334911940306,0.2916935,0.0001635275206196085,0,140
0.29140175,0.00042265196971031754,0.29099575,0.00016410419708222322,0,141
0.29071925000000004,0.0004222898145823571,0.29031075,0.00016502329381028568,0,142
0.29004575,0.0004254629096642891,0.2896345,0.00016375362591405552,0,143
0.289387,0.0004280146025546301,0.28897174999999997,0.00016346157805428483,0,144
0.2887335,0.0004306306421981481,0.2883165,0.00016224441438768793,0,145
0.28809125,0.00043195102442291847,0.28767175,0.00016262591275686345,0,146
0.28745950000000003,0.0004308529331454009,0.28703825,0.00016505510443485174,0,147
0.28683725,0.0004333874565559095,0.28641275,0.000164343200346117,0,148
0.28622499999999995,0.00043436044939657275,0.2857985,0.0001653866681446888,0,149
0.28562224999999997,0.0004362489971335151,0.28519325,0.00016367555559705212,0,150
0.28502774999999997,0.00043610799981197163,0.2845955,0.00016544712146179737,0,151
0.28444425,0.0004372021128722957,0.28400975,0.0001647002959924284,0,152
0.28387,0.0004377881907954936,0.28343299999999993,0.00016557777628655796,0,153
0.2833055,0.0004375805640107834,0.28286575,0.00016714720308757364,0,154
0.28275,0.0004399232887674774,0.282308,0.00016659081607339315,0,155
0.28220175000000003,0.00044120368028837564,0.28175725,0.00016643523515169015,0,156
0.28166075,0.000442767645046482,0.2812135,0.00016539422601771707,0,157
0.28112925,0.0004445432346802783,0.28067925,0.0001649945074843277,0,158
0.280605,0.0004474477623142156,0.280153,0.0001632712467031559,0,159
0.2800895,0.00044915170043092703,0.27963425,0.00016287936486860966,0,160
0.27958125,0.0004511653660244705,0.27912325,0.000160983500707386,0,161
0.2790815,0.0004510235581430207,0.27862125,0.0001616638101122174,0,162
0.27859275,0.00045055764059663143,0.27812925,0.00016363583806734897,0,163
0.27811025,0.00045379972179365307,0.277644,0.00016313951084885172,0,164
0.27763225,0.0004547177008870482,0.277163,0.00016372537982854295,0,165
0.277165,0.0004547807163897719,0.2766925,0.00016484007401113639,0,166
0.276703,0.0004548626166217783,0.27622875,0.0001660246593130204,0,167
0.276248,0.0004554289187128928,0.2757715,0.00016588022787541982,0,168
0.2758005,0.00045777314250620055,0.275322,0.0001648135309979282,0,169
0.27535675,0.0004583368711984863,0.27487625000000004,0.00016510810852286343,0,170
0.2749245,0.0004602789914823378,0.27444125,0.0001640158147862503,0,171
0.27449650000000003,0.00046184548281864553,0.27401025,0.0001641285700297216,0,172
0.27407475,0.00046212518596156247,0.273586,0.0001643395874401679,0,173
0.27366,0.00046445613355838356,0.27316925000000003,0.00016280413846091622,0,174
0.273252,0.0004670224833988234,0.272759,0.0001621542475546042,0,175
0.272851,0.00046843302616275353,0.27235475000000003,0.00016231508709912685,0,176
0.27245475,0.00046892929904198625,0.271956,0.0001624946152953815,0,177
0.27206775,0.0004711472036423494,0.271565,0.00016221744665724532,0,178
0.2716845,0.0004726163877818882,0.271179,0.00016206017400952524,0,179
0.27130775,0.0004731185765746153,0.27079949999999997,0.00016289643949455362,0,180
0.270936,0.00047207785374872054,0.27042499999999997,0.00016497424041346157,0,181
0.27057074999999997,0.00047221889786410424,0.2700575,0.00016470807509044895,0,182
0.270212,0.00047366918835828017,0.26969575,0.00016487476307793203,0,183
0.2698555,0.0004752922784981849,0.26933675,0.00016513687504612784,0,184
0.26950850000000004,0.00047544426592398275,0.268987,0.00016590660023037474,0,185
0.2691645,0.0004769562348895495,0.26864125,0.00016608939610943935,0,186
0.26882725,0.00047898871333258047,0.2683005,0.00016422926048667683,0,187
0.268494,0.00047779859773757367,0.26796449999999994,0.00016606098277439398,0,188
0.26816575,0.0004778610545964297,0.267634,0.00016538288907863886,0,189
0.26784450000000004,0.00048008358647217016,0.26730999999999994,0.00016451899586369457,0,190
0.26752750000000003,0.00048064982055547235,0.26699025,0.0001650081437384047,0,191
0.267214,0.0004797827633419096,0.26667475,0.00016602164768486727,0,192
0.26690675,0.00047872402018281975,0.26636475,0.0001679856764727476,0,193
0.26660375000000003,0.0004807142472404917,0.26605924999999997,0.00016666489582394008,0,194
0.26630525,0.0004808634811461551,0.26575825,0.00016666489582394008,0,195
0.26601225,0.00048151758794463237,0.26546274999999997,0.00016595085869014953,0,196
0.2657225,0.0004812766875717214,0.265171,0.00016713318042806195,0,197
0.2654355,0.0004814719618004785,0.26488100000000003,0.00016686072036281634,0,198
0.2651545,0.00048376879808435883,0.2645965,0.00016449392086031098,0,199
0.67192375,1.8965429075018685e-05,0.6719225,7.123903424409238e-06,1,0
0.6519649999999999,2.9529646120458736e-05,0.65195925,1.4077908225310608e-05,1,1
0.6331592500000001,5.429721447736454e-05,0.63315375,1.0638961415440776e-05,1,2
0.61544075,7.67931474807722e-05,0.6154325,9.708243919488512e-06,1,3
0.59871425,0.0001022310495886534,0.59870425,1.7078861203236015e-05,1,4
0.58290775,0.00012454191061648902,0.5828955,1.0452272480186588e-05,1,5
0.56795375,0.00013948364599477366,0.567942,1.2903487900580072e-05,1,6
0.55378975,0.00015611754385717866,0.55377725,8.525696452509684e-06,1,7
0.5403625,0.00016752984808682893,0.5403482500000001,1.2028611723711105e-05,1,8
0.52762675,0.00017367552360652612,0.52761325,2.3252688016656353e-05,1,9
0.5155354999999999,0.000195576711292533,0.515518,2.46677927671065e-05,1,10
0.504052,0.0002044737146921393,0.50402725,2.6356925086210177e-05,1,11
0.4931385,0.0002146887281624289,0.4931135,3.266879244785452e-05,1,12
0.4827215,0.00024723723425083203,0.48269625,4.000234368134579e-05,1,13
0.472823,0.0002664066440612908,0.4728,3.980577847497292e-05,1,14
0.46341075,0.0002577162926553137,0.463384,3.711468711978913e-05,1,15
0.45442425,0.0002733828588262313,0.45439475,2.5173150378928888e-05,1,16
0.44584474999999996,0.0002715321113606997,0.4458115,4.6360004314067803e-05,1,17
0.437657,0.0002532321069690662,0.4376215,6.86166889320649e-05,1,18
0.42985275,0.00028675021795981703,0.42981525,5.8508012271822016e-05,1,19
0.42239150000000003,0.00027344606415161354,0.4223525,8.400446416709337e-05,1,20
0.41526825,0.00026221401087660906,0.41522625,0.00011897977769352142,1,21
0.40845025,0.00023673231190523577,0.40840825000000003,0.00015300224671551782,1,22
0.4019555,0.0002476353165443108,0.4019087499999999,0.00014160751215948485,1,23
0.39573975,0.0002478370180178865,0.39569024999999997,0.0001371374766429659,1,24
0.38975899999999997,0.00025621182642491847,0.3897085,0.00013741269955866846,1,25
0.38404275,0.0002580856204828262,0.3839905,0.00014066360581188632,1,26
0.37856999999999996,0.00026386739093719867,0.3785175,0.000143837582015281,1,27
0.3733515,0.0002783024433956662,0.3732955,0.00014048576440335868,1,28
0.36833475000000004,0.00028431265800171176,0.36827625,0.000147547238198495,1,29
0.363568,0.0002980947835839912,0.36350525,0.0001419372660720083,1,30
0.35895825000000003,0.00030315868369550856,0.358896,0.0001452669955633499,1,31
0.35457825000000004,0.00030482484724840043,0.354513,0.00014759573164561043,1,32
0.350362,0.0003015476745060328,0.350295,0.00015740711546812525,1,33
0.34635175,0.00029639279259119274,0.34628325000000004,0.00015883383613072194,1,34
0.3425005,0.0002755725857192707,0.34243325,0.00018262991950936805,1,35
0.33880025,0.00026977988713022696,0.33872875,0.00019278274689402507,1,36
0.33525775,0.0002674419329499335,0.33518575,0.0002031457297114566,1,37
0.33184424999999995,0.00028451922167050623,0.33177225000000005,0.00019321927310700428,1,38
0.32859025,0.0002922373821057315,0.32851825,0.00019009783665261922,1,39
0.32546725,0.0003103033797753468,0.32539525,0.00017347820468289758,1,40
0.3224585,0.0003156655666999545,0.32238574999999997,0.0001731940746677058,1,41
0.319573,0.000317623204442,0.31950175,0.00017673055055649189,1,42
0.31680575,0.0003264386427799362,0.31673300000000004,0.0001742555594522092,1,43
0.314149,0.00033228526900841524,0.31407500000000005,0.00017159108368442773,1,44
0.31161575,0.0003515966261214684,0.3115385,0.00015348208364496065,1,45
0.3091795,0.0003604923716252429,0.30909975,0.0001486764524058793,1,46
0.30685100000000004,0.00037485663926358994,0.306765,0.0001448706319445121,1,47
0.3046225,0.00036592724686745643,0.30453674999999997,0.0001559989983942091,1,48
0.3024735,0.00037961855855583106,0.30238425,0.00014511267174166642,1,49
0.30041650000000003,0.0003805788354598789,0.3003245,0.00015063283174660203,1,50
0.2984365,0.0003879674599757056,0.29834075,0.0001488159517659195,1,51
0.29652875,0.0003899867786220564,0.29643125000000003,0.00014968863517313784,1,52
0.29470925,0.00039510528660093204,0.2946075,0.0001517917981973925,1,53
0.29295675,0.0003961182746352205,0.29285425000000004,0.00015428443699866978,1,54
0.29128275000000003,0.0003959269976902212,0.291178,0.00015843610699583648,1,55
0.28966425,0.0004022837151812134,0.28955675000000003,0.00015511346653336903,1,56
0.28812675,0.00041286037288651813,0.28801699999999997,0.00014694046413429014,1,57
0.28663725,0.0004096500793360148,0.2865285,0.00015270478054074828,1,58
0.2852065,0.00041001128033262306,0.2850965,0.00015654152803647265,1,59
0.28383375,0.0004119176950557087,0.28372200000000003,0.0001558524943656637,1,60
0.28250775,0.00040925320707357074,0.28239525,0.0001574998015871769,1,61
0.28123725,0.00041479897239505843,0.2811225,0.00015256064367981736,1,62
0.2800235,0.0004145518664775123,0.27990675,0.00015212227811861693,1,63
0.27886225000000003,0.00041688330201628096,0.2787405,0.00015354233943769028,1,64
0.277741,0.0004153667054543368,0.27761725000000004,0.00015617838358747706,1,65
0.27666850000000004,0.00041862483203937526,0.276541,0.00015659661554451247,1,66
0.27563125000000005,0.000419188725397046,0.2754995,0.0001572267470883883,1,67
0.27464375,0.000420125204552181,0.27450949999999996,0.00015882773687237784,1,68
0.27368775,0.0004191815686549041,0.27355075,0.00015981610525849776,1,69
0.2727675,0.00041976511289052544,0.272631,0.00016360317845324357,1,70
0.27188799999999996,0.00042223334780661743,0.2717475,0.0001591752179203704,1,71
0.271046,0.00042075705579349185,0.27090325,0.00016406305952285726,1,72
0.27023375,0.0004206574467425939,0.27008975,0.00016452412437087033,1,73
0.2694555,0.0004220453174719551,0.269311,0.00016377881425873992,1,74
0.26870324999999995,0.00042338656981533786,0.26855724999999997,0.00016235358788767675,1,75
0.26798774999999997,0.0004254758365641927,0.26783524999999997,0.000161194564114304,1,76
0.26729899999999995,0.00042502058773664903,0.26714249999999995,0.0001631908392036893,1,77
0.2666385,0.00042684921225182357,0.2664755,0.00016456837484767284,1,78
0.266,0.0004318037748792861,0.2658345,0.0001596597945633179,1,79
0.2653835,0.0004299316806191583,0.2652165,0.00016286881223856033,1,80
0.2647905,0.00042614228844365564,0.26462474999999996,0.00016725934204102986,1,81
0.26422425,0.0004272630191111675,0.264054,0.0001663640586184298,1,82
0.26367375,0.0004333857259993664,0.2635045,0.0001623614794216832,1,83
0.26314775,0.00042992463002251944,0.26297575,0.00016560098882555606,1,84
0.26264425,0.0004334151445207964,0.2624675,0.0001636192225870616,1,85
0.26216225000000004,0.00043806927249009247,0.26198275,0.0001607845996978576,1,86
0.261697,0.00043782816263917906,0.2615145,0.00016115287772794771,1,87
0.26124800000000004,0.00043636739108232343,0.26106175,0.00016193575114841456,1,88
0.26081575,0.0004355624955158692,0.2606265,0.00016410134064047115,1,89
0.2603985,0.0004359658816925804,0.2602065,0.00016458508437887243,1,90
0.25999724999999996,0.0004343750539568428,0.2598025,0.0001664188991671174,1,91
0.25961449999999997,0.0004362914736732695,0.25941525,0.00016598098535675778,1,92
0.25924525000000004,0.00043738962893513276,0.25904425,0.00016604875037167863,1,93
0.25889025,0.0004388526945342714,0.258685,0.0001659924697087296,1,94
0.25854725,0.00043985814474669044,0.25833875,0.00016557079301615277,1,95
0.258219,0.00044303668019702187,0.2580075,0.0001651522025284564,1,96
0.2579025,0.0004428049796468048,0.25768949999999996,0.00016386808719210278,1,97
0.257598,0.00044221035718310515,0.25738174999999996,0.0001646851162066616,1,98
0.25730675000000003,0.0004414761460147099,0.25708975,0.00016639317143441382,1,99
0.25702225,0.00044494683671198506,0.25680225,0.00016422754793273862,1,100
0.25674874999999997,0.0004453854370093449,0.25652749999999996,0.0001621796843010809,1,101
0.25648725,0.0004460467324171283,0.25625975,0.00016009743127234184,1,102
0.256232,0.00044655402808619016,0.256005,0.00016161992451426858,1,103
0.25599175,0.00044964395636991935,0.25576175,0.00016226117064781963,1,104
0.25575525,0.00045530889240163314,0.25552275,0.00015896442212015788,1,105
0.25552975,0.00045592344477993175,0.25529425,0.00015770918647941648,1,106
0.25530825,0.0004554807213263835,0.25507175,0.00015866848300780866,1,107
0.25509950000000003,0.00045948041307547206,0.254857,0.0001554686463567548,1,108
0.25489425,0.00046070672612845014,0.2546495,0.00015680003188774444,1,109
0.25469575,0.0004541648241552812,0.254448,0.00016116140977294778,1,110
0.254502,0.00045802729176326785,0.2542525,0.00015986635043059737,1,111
0.2543165,0.0004586155797615313,0.2540635,0.00015869703840966934,1,112
0.25413825,0.00046285331099603225,0.2538845,0.00015492014071772338,1,113
0.253967,0.0004639180962195786,0.2537095,0.00015438507052172718,1,114
0.25380125,0.0004640169043256881,0.25354025,0.00015627759756281452,1,115
0.25364525000000004,0.0004660388261722498,0.2533775,0.00015353908297237353,1,116
0.2534845,0.0004676101474519024,0.25321675,0.00015501350747596288,1,117
0.253331,0.0004607076079250219,0.253061,0.0001605412719521165,1,118
0.25318599999999997,0.0004603938531301166,0.25291675,0.0001638434847651885,1,119
0.2530435,0.000453906102624749,0.25277174999999996,0.000171069247674734,1,120
0.25290825,0.0004597158769283504,0.25263125,0.00016635410274471268,1,121
0.25277574999999997,0.0004582479541689207,0.25249725,0.0001659101790126146,1,122
0.252644,0.0004693250472753345,0.25236475,0.00016042502142746097,1,123
0.25252225,0.0004681091619483718,0.25224075,0.0001613697229965965,1,124
0.252402,0.0004695045260697748,0.2521185,0.0001579881324656833,1,125
0.25228775000000003,0.0004713710719804492,0.25200100000000003,0.00015790345151389545,1,126
0.25217449999999997,0.00047181696663007043,0.2518835,0.00015782030921272729,1,127
0.2520675,0.00047075816509116057,0.25177475,0.0001580781056946161,1,128
0.25195649999999997,0.0004675106950648358,0.25166075,0.00016385111381982473,1,129
0.25185475,0.0004688557214111811,0.25155525,0.00016470636751504789,1,130
0.25175975,0.00047090146262249063,0.25145575,0.00016464260536083,1,131
0.25166475,0.00047383244665176173,0.25135825,0.00016478831117527714,1,132
0.25157225,0.00046984006587348415,0.25126249999999994,0.00016904215450591625,1,133
0.251482,0.00046982337106619585,0.25117025,0.0001683127668954397,1,134
0.25139475,0.0004694168589856949,0.2510815,0.000166850981417538,1,135
0.25130825,0.0004694275103783459,0.250994,0.00016702844069198404,1,136
0.25122625,0.0004692810325380817,0.25090975,0.00016900499252979123,1,137
0.251135,0.00047865436381588276,0.25081875,0.00016089340415317906,1,138
0.25105525,0.00048377596829525304,0.2507355,0.00015760472708645803,1,139
0.2509795,0.0004858634067307296,0.250657,0.0001553994851986303,1,140
0.25089075000000005,0.0004855457625188366,0.25056575,0.0001603969684875501,1,141
0.25082075000000004,0.00048174597818767366,0.25049099999999996,0.0001633477884760013,1,142
0.25074675,0.00048074960998423867,0.25041725000000004,0.0001647989305183678,1,143
0.2506715,0.0004767858533975036,0.25034275,0.00017101662930839166,1,144
0.25059925,0.0004775114527422431,0.25026875,0.0001725896506167115,1,145
0.25053000000000003,0.00048108315289562784,0.250198,0.00016879425345669224,1,146
0.250464,0.0004800796808864145,0.25012850000000003,0.00016929338439524994,1,147
0.250402,0.0004789222275067125,0.25006375,0.00017289501872523363,1,148
0.25034175,0.0004824351640376089,0.24999975000000002,0.00017065517132510165,1,149
0.25027775,0.0004831528614217377,0.24993375,0.00017078989285082585,1,150
0.2502175,0.0004823740768324923,0.249872,0.00017432441022415934,1,151
0.25016525,0.0004840100076444795,0.24981725,0.0001741943957192593,1,152
0.2501075,0.0004800575486334914,0.24975825000000001,0.0001785292343007232,1,153
0.2500515,0.00048291277680342177,0.249701,0.0001780996911844572,1,154
0.249998,0.00048098492699875527,0.24964799999999998,0.0001814042447132882,1,155
0.24994075,0.00047991268737136066,0.2495875,0.00018292826462851697,1,156
0.24988675,0.0004742917746493143,0.2495325,0.00018810303027862424,1,157
0.249837,0.00047891700742404254,0.249481,0.00018559498915649662,1,158
0.24978325,0.0004810724347746462,0.24942525,0.00018567091183058294,1,159
0.24974025,0.0004805925379154384,0.24937925,0.00018492481580360684,1,160
0.249694,0.0004884019860729532,0.24933149999999998,0.00017901745724928437,1,161
0.24964925,0.0004861226054196692,0.24928475,0.00018078353769079283,1,162
0.249608,0.00048593312297064834,0.24924225,0.0001803765159326535,1,163
0.24955925,0.0004872706511785827,0.249194,0.00018020127635507972,1,164
0.24952025,0.0004924014495307629,0.24915175,0.00017628439380728,1,165
0.24947049999999998,0.0004886995498258588,0.2491015,0.00018097306429410836,1,166
0.24943125000000002,0.0004940295411207696,0.24906075,0.00017803844388220578,1,167
0.24939375,0.0004965427348174536,0.24902074999999999,0.00017725599425689862,1,168
0.249353,0.0004949282776322233,0.248979,0.00017879737134533162,1,169
0.24931575,0.0004959008847542017,0.24894,0.00017949373248111105,1,170
0.24927950000000001,0.0004958288515203649,0.24890025000000002,0.00018033493144701396,1,171
0.24924475000000001,0.00049390301426494,0.248862,0.00018332348458395106,1,172
