test-logloss-mean,test-logloss-std,train-logloss-mean,train-logloss-std,search_id,boost_round
0.6255635999999999,3.7966300846921684e-05,0.6255591999999999,1.819230606602034e-05,0,0
0.5703824,0.00011498799937384711,0.5703728,3.709123885770599e-05,0,1
0.5245900000000001,0.00013920775840446114,0.5245742,7.078248370890362e-05,0,2
0.48611940000000003,0.0001680602272996142,0.4860988,6.24288394894647e-05,0,3
0.4535842,0.00020264392416255631,0.4535598,7.403620735829657e-05,0,4
0.425871,0.000191124043490079,0.42584299999999997,0.00011977144901853198,0,5
0.40210519999999994,0.00019992538608191356,0.4020728,0.00012045480480246672,0,6
0.38164760000000003,0.00021057882134725069,0.3816092,0.00011760510193015816,0,7
0.36400599999999994,0.00022686383581346626,0.3639622,0.00013411994631673562,0,8
0.34872460000000005,0.00024060640057986277,0.3486752,0.00013335576477977452,0,9
0.3354902,0.000270423667603262,0.33543399999999995,0.00013288039735039983,0,10
0.3239784,0.000278433905981278,0.3239194,0.00014243679299955994,0,11
0.313979,0.0002965757913249172,0.3139152,0.0001491997319032436,0,12
0.3052546,0.0003256492591731051,0.30518579999999995,0.00013030026861062725,0,13
0.29765319999999995,0.00033583888994575834,0.2975796,0.00013408146777238667,0,14
0.2910572,0.0003519860224497607,0.290979,0.00013741324535865602,0,15
0.285269,0.0003647580019684367,0.28518879999999996,0.00013758982520521249,0,16
0.280227,0.0003769811666383459,0.28014419999999995,0.00014021469252542437,0,17
0.275831,0.00038854446335008725,0.275742,0.00014216469322584553,0,18
0.2720002,0.00039687297716020376,0.271904,0.00014618207824490707,0,19
0.2686398,0.0004206145028407863,0.2685398,0.00013485162216301578,0,20
0.26572,0.00042404952540946856,0.2656154,0.0001454958418649765,0,21
0.26314919999999997,0.0004275214146683261,0.263042,0.00015085622294092044,0,22
0.2609186,0.0004495760669786534,0.2608074,0.00013529316316799057,0,23
0.2589688,0.0004590823019895308,0.25885260000000004,0.00013229149632534544,0,24
0.257261,0.00047214701100399005,0.257137,0.00012594760815513764,0,25
0.25576200000000004,0.0004649524706892003,0.2556338,0.0001401005353308996,0,26
0.25446240000000003,0.0004767714756568387,0.2543288,0.0001387478288118399,0,27
0.253326,0.000491556303997823,0.2531872,0.00013752439783543406,0,28
0.2523202,0.00048516281803124027,0.2521798,0.00014904415453145944,0,29
0.25146180000000007,0.000482925004529688,0.2513128,0.00015629382585375057,0,30
0.2507054,0.00048586236734284374,0.25055120000000003,0.000157152664629019,0,31
0.2500404,0.00048581049803395944,0.2498818,0.00015899484268365693,0,32
0.249469,0.000491521311847207,0.2493052,0.00016002799755042562,0,33
0.24895720000000005,0.0004908846707730808,0.2487894,0.00016161014819620357,0,34
0.24850940000000002,0.0005088326247401937,0.24833439999999998,0.000147390094646824,0,35
0.2481252,0.0005131211942611601,0.2479454,0.00014626769978364246,0,36
0.24778080000000005,0.0005159455009979303,0.24759539999999997,0.0001454628474903485,0,37
0.247485,0.0005161019279173455,0.24729299999999999,0.00014802567344890152,0,38
0.2472124,0.0005169857251414249,0.24701399999999998,0.00014694897073473824,0,39
0.24697180000000002,0.0005181040050028607,0.24676840000000003,0.00014769373717256565,0,40
0.2467672,0.0005213388149754413,0.2465584,0.00014857267581894562,0,41
0.24659119999999998,0.0005239581662690317,0.24637480000000003,0.00014793160581836096,0,42
0.2464156,0.000540587680214781,0.2461952,0.00013270478514356814,0,43
0.2462638,0.0005424545695263385,0.2460384,0.00013430651510630136,0,44
0.2461174,0.0005376648026419402,0.24588519999999997,0.00013988480975431753,0,45
0.24599159999999998,0.0005434153475933431,0.2457548,0.00013706553177221474,0,46
0.24586380000000002,0.0005286421852255108,0.24562299999999998,0.00015520695860688394,0,47
0.24576339999999997,0.0005344767908899364,0.24551739999999994,0.0001512767001226488,0,48
0.2456708,0.0005366244124152417,0.24542060000000002,0.00015192182200065836,0,49
0.2455866,0.0005464062957177526,0.24532959999999998,0.00014220632897308217,0,50
0.2455132,0.0005459067319606911,0.2452522,0.00014532914367049787,0,51
0.24543660000000003,0.0005442181915371768,0.24516960000000002,0.00014547934561305047,0,52
0.24537420000000001,0.0005405798368418845,0.24510079999999998,0.00014933907727048736,0,53
0.2453108,0.0005434752616265096,0.24503119999999998,0.00014657066555078522,0,54
