train-logloss,val-logloss,search_id,boost_round
0.625013,0.62515,0,0
0.569304,0.569571,0,1
0.523039,0.523425,0,2
0.484213,0.484722,0,3
0.451296,0.451926,0,4
0.423245,0.423991,0,5
0.399203,0.40007,0,6
0.378547,0.379532,0,7
0.360678,0.361774,0,8
0.345213,0.346427,0,9
0.331774,0.333095,0,10
0.320101,0.321538,0,11
0.309921,0.311463,0,12
0.301072,0.30273,0,13
0.293333,0.295089,0,14
0.286592,0.288451,0,15
0.280711,0.282662,0,16
0.275556,0.2776,0,17
0.271046,0.27319,0,18
0.267102,0.269342,0,19
0.263661,0.266002,0,20
0.260656,0.26309,0,21
0.258035,0.260568,0,22
0.255737,0.258363,0,23
0.253723,0.256447,0,24
0.251975,0.254785,0,25
0.250457,0.253357,0,26
0.249101,0.252093,0,27
0.247904,0.250977,0,28
0.246867,0.250026,0,29
0.245961,0.249196,0,30
0.245191,0.248493,0,31
0.244497,0.247871,0,32
0.243882,0.247332,0,33
0.243349,0.246875,0,34
0.242867,0.24646,0,35
0.242457,0.246114,0,36
0.242088,0.245813,0,37
0.241773,0.245575,0,38
0.241472,0.245337,0,39
0.2412,0.245134,0,40
0.240954,0.244951,0,41
0.24073,0.244791,0,42
0.240543,0.244669,0,43
0.240367,0.244551,0,44
0.240201,0.244439,0,45
0.240057,0.244343,0,46
0.239924,0.244262,0,47
0.239791,0.244185,0,48
0.239686,0.244133,0,49
0.239591,0.244089,0,50
0.239485,0.244049,0,51
0.239384,0.243992,0,52
0.239289,0.24395,0,53
0.239213,0.243918,0,54
0.239133,0.243893,0,55
0.239086,0.243878,0,56
0.239002,0.243839,0,57
0.238903,0.243786,0,58
0.238836,0.243759,0,59
0.238771,0.243732,0,60
0.238701,0.243701,0,61
0.238632,0.243666,0,62
0.238561,0.24365,0,63
0.238504,0.243639,0,64
0.238458,0.243618,0,65
0.238394,0.243599,0,66
0.238334,0.243574,0,67
0.238281,0.24356,0,68
0.238219,0.243538,0,69
0.238166,0.243518,0,70
0.238122,0.243508,0,71
0.23809,0.243496,0,72
0.238055,0.243486,0,73
0.238028,0.243473,0,74
0.237965,0.243457,0,75
0.237887,0.24344,0,76
0.237841,0.24343,0,77
0.237806,0.243417,0,78
0.237753,0.243394,0,79
0.237691,0.243383,0,80
0.237598,0.243349,0,81
0.237563,0.243339,0,82
0.237541,0.243332,0,83
0.237506,0.243325,0,84
0.237484,0.243322,0,85
0.237459,0.243315,0,86
0.237437,0.243307,0,87
0.237403,0.243303,0,88
0.23735,0.243291,0,89
0.237299,0.24328,0,90
0.237248,0.24327,0,91
0.237199,0.243262,0,92
0.237134,0.243248,0,93
0.237086,0.24324,0,94
0.237051,0.243225,0,95
0.237012,0.243218,0,96
0.236969,0.243205,0,97
0.236934,0.243191,0,98
0.236912,0.243186,0,99
0.236863,0.243177,0,100
0.236837,0.243165,0,101
0.236792,0.243158,0,102
0.236775,0.243155,0,103
0.236731,0.243143,0,104
0.236684,0.243139,0,105
0.236666,0.243135,0,106
0.236636,0.243127,0,107
0.236611,0.243124,0,108
0.236579,0.243115,0,109
0.23653,0.243098,0,110
0.236489,0.243091,0,111
0.236432,0.243079,0,112
0.236404,0.243073,0,113
0.236361,0.243072,0,114
0.236312,0.243064,0,115
0.236295,0.24306,0,116
0.236266,0.243053,0,117
0.236203,0.243048,0,118
0.236143,0.243037,0,119
0.23612,0.243035,0,120
0.2361,0.243031,0,121
0.236067,0.243027,0,122
0.236028,0.243022,0,123
0.235979,0.243019,0,124
0.235935,0.243012,0,125
0.235885,0.243001,0,126
0.235826,0.242982,0,127
0.235789,0.242974,0,128
0.235765,0.242971,0,129
0.235716,0.242958,0,130
0.235704,0.242955,0,131
0.235674,0.242949,0,132
0.235634,0.242939,0,133
0.235599,0.24294,0,134
0.235567,0.24294,0,135
0.235539,0.242939,0,136
0.235511,0.242936,0,137
0.235464,0.242932,0,138
0.235435,0.242927,0,139
0.235398,0.242919,0,140
0.235375,0.24292,0,141
0.235346,0.242913,0,142
0.235314,0.242904,0,143
0.235265,0.242893,0,144
0.23525,0.242889,0,145
0.235233,0.242887,0,146
0.235194,0.242886,0,147
0.235148,0.242877,0,148
0.235119,0.242878,0,149
0.235097,0.242872,0,150
0.235051,0.242866,0,151
0.235023,0.242864,0,152
0.234986,0.242866,0,153
0.234951,0.24285,0,154
0.234912,0.242848,0,155
0.23489,0.242841,0,156
0.234874,0.242836,0,157
0.234842,0.242826,0,158
0.234807,0.242823,0,159
0.234774,0.242814,0,160
0.234753,0.242809,0,161
0.234724,0.242804,0,162
0.2347,0.242798,0,163
0.234659,0.242791,0,164
0.234607,0.242787,0,165
0.234572,0.242785,0,166
0.234534,0.242782,0,167
0.234499,0.242778,0,168
0.23447,0.242772,0,169
0.234437,0.24276,0,170
0.23441,0.242756,0,171
0.234389,0.242756,0,172
0.234351,0.242749,0,173
0.234322,0.242744,0,174
0.234264,0.242738,0,175
0.234211,0.242724,0,176
0.234164,0.242717,0,177
0.234147,0.242716,0,178
0.234118,0.242719,0,179
0.234079,0.242711,0,180
0.234055,0.242709,0,181
0.234028,0.242705,0,182
0.233995,0.242704,0,183
0.233943,0.242691,0,184
0.233911,0.242683,0,185
0.233887,0.242685,0,186
0.233869,0.242685,0,187
0.233852,0.242685,0,188
0.233822,0.242679,0,189
0.233795,0.242679,0,190
0.23376,0.242671,0,191
0.233739,0.242669,0,192
0.233704,0.242666,0,193
0.233673,0.242663,0,194
0.233651,0.242657,0,195
0.233626,0.242654,0,196
0.233593,0.242655,0,197
0.233573,0.242652,0,198
0.233557,0.242648,0,199
0.233524,0.242644,0,200
0.233491,0.242631,0,201
0.23347,0.24263,0,202
0.233437,0.242632,0,203
0.233407,0.242626,0,204
0.233374,0.242625,0,205
0.233359,0.242624,0,206
0.23333,0.242623,0,207
0.233297,0.242616,0,208
0.233263,0.242611,0,209
0.233242,0.242611,0,210
0.233216,0.24261,0,211
0.233195,0.242608,0,212
0.233162,0.242602,0,213
0.233111,0.242598,0,214
0.233086,0.242599,0,215
0.233068,0.242598,0,216
0.233036,0.242591,0,217
0.233009,0.242588,0,218
0.232996,0.242591,0,219
0.232982,0.242589,0,220
0.232957,0.242586,0,221
0.232935,0.242588,0,222
0.232927,0.242587,0,223
0.232907,0.242584,0,224
0.232875,0.24258,0,225
0.232838,0.24258,0,226
0.232819,0.24258,0,227
0.232798,0.242578,0,228
0.232771,0.242575,0,229
0.232754,0.242572,0,230
0.232733,0.242571,0,231
0.232701,0.24257,0,232
0.232673,0.242569,0,233
0.232651,0.242568,0,234
0.232612,0.242551,0,235
0.232594,0.24255,0,236
0.232566,0.24255,0,237
0.232539,0.242548,0,238
0.232512,0.242548,0,239
0.232485,0.242545,0,240
0.232466,0.242547,0,241
0.232401,0.242531,0,242
0.232372,0.242526,0,243
0.232328,0.24252,0,244
0.23231,0.24252,0,245
0.232276,0.242514,0,246
0.232232,0.242501,0,247
0.232215,0.242495,0,248
0.232195,0.242496,0,249
0.232154,0.242491,0,250
0.232137,0.242491,0,251
0.232111,0.242486,0,252
0.232079,0.242487,0,253
0.232062,0.242482,0,254
0.232037,0.242479,0,255
0.23202,0.242475,0,256
0.231995,0.242473,0,257
0.231975,0.242473,0,258
0.231957,0.242474,0,259
0.231922,0.242471,0,260
0.23189,0.242461,0,261
0.23186,0.242456,0,262
0.231827,0.242446,0,263
0.231816,0.242448,0,264
0.231793,0.242446,0,265
0.231765,0.242445,0,266
0.231733,0.242446,0,267
0.231714,0.242444,0,268
0.231671,0.242438,0,269
0.23165,0.242434,0,270
0.23164,0.242433,0,271
0.231625,0.242433,0,272
0.23159,0.24243,0,273
0.231579,0.242429,0,274
0.231547,0.242429,0,275
0.231518,0.24242,0,276
0.231495,0.242411,0,277
0.231487,0.242407,0,278
0.231475,0.242407,0,279
0.23144,0.242407,0,280
0.231419,0.242404,0,281
0.231394,0.242403,0,282
0.231359,0.242398,0,283
0.231326,0.242394,0,284
0.231298,0.242394,0,285
0.231273,0.242395,0,286
0.231241,0.242395,0,287
0.231225,0.242396,0,288
0.231197,0.242395,0,289
0.231182,0.242393,0,290
0.231149,0.242392,0,291
0.231131,0.242393,0,292
0.23109,0.242388,0,293
0.231049,0.242387,0,294
0.231034,0.24239,0,295
0.230999,0.242382,0,296
0.230969,0.24238,0,297
0.230946,0.24238,0,298
0.230927,0.242377,0,299
0.230878,0.242375,0,300
0.230847,0.242376,0,301
0.230833,0.242375,0,302
0.230794,0.242375,0,303
0.23078,0.242376,0,304
0.230759,0.242378,0,305
0.230739,0.242377,0,306
0.230726,0.242373,0,307
0.230694,0.242375,0,308
0.230676,0.242371,0,309
0.23064,0.242364,0,310
0.230608,0.242363,0,311
0.230587,0.242365,0,312
0.230544,0.242366,0,313
0.230524,0.242364,0,314
0.230496,0.242367,0,315
0.23047,0.242368,0,316
0.230458,0.242368,0,317
0.230436,0.242364,0,318
0.230391,0.24236,0,319
0.230364,0.24236,0,320
0.230335,0.242355,0,321
0.23029,0.242356,0,322
0.230274,0.242355,0,323
0.230253,0.242356,0,324
0.23022,0.242351,0,325
0.230205,0.242352,0,326
0.230163,0.24235,0,327
0.230135,0.242352,0,328
0.230112,0.242353,0,329
0.230072,0.242354,0,330
0.230042,0.242343,0,331
0.230018,0.24234,0,332
0.229991,0.242341,0,333
0.229958,0.242336,0,334
0.229914,0.242334,0,335
0.229874,0.242329,0,336
0.229835,0.24232,0,337
0.229813,0.242315,0,338
0.229786,0.242312,0,339
0.22977,0.242313,0,340
0.229745,0.242313,0,341
0.229711,0.242313,0,342
0.229687,0.242312,0,343
0.229664,0.242312,0,344
0.229633,0.242313,0,345
0.22961,0.242313,0,346
0.229585,0.24231,0,347
0.229573,0.24231,0,348
0.229541,0.24231,0,349
0.229518,0.242305,0,350
0.229498,0.242306,0,351
0.229467,0.242306,0,352
0.229444,0.242305,0,353
0.229422,0.2423,0,354
0.229393,0.242298,0,355
0.229374,0.242298,0,356
0.229353,0.242298,0,357
0.229325,0.2423,0,358
0.229304,0.242297,0,359
0.229273,0.242296,0,360
0.229237,0.24229,0,361
0.229212,0.242291,0,362
0.22918,0.242286,0,363
0.229167,0.242284,0,364
0.229161,0.242284,0,365
0.229144,0.242287,0,366
0.229115,0.242283,0,367
0.229091,0.242284,0,368
0.229074,0.242285,0,369
0.229045,0.242283,0,370
0.229024,0.242282,0,371
0.229,0.242282,0,372
0.228978,0.242282,0,373
0.228949,0.242285,0,374
0.228933,0.242283,0,375
0.228891,0.242273,0,376
0.228873,0.242273,0,377
0.228829,0.242277,0,378
0.2288,0.242276,0,379
0.228781,0.242281,0,380
0.228752,0.242277,0,381
0.228721,0.24228,0,382
0.228705,0.242281,0,383
0.228672,0.24228,0,384
0.228647,0.242283,0,385
